StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1_First Click,Q2.1_Last Click,Q2.1_Page Submit,Q2.1_Click Count,Q2.3,Q2.4,Q2.5,Q2.7_1,Q3.1_Browser,Q3.1_Version,Q3.1_Operating System,Q3.1_Resolution,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q4.3,Q4.4_First Click,Q4.4_Last Click,Q4.4_Page Submit,Q4.4_Click Count,Q4.5,Q4.6_First Click,Q4.6_Last Click,Q4.6_Page Submit,Q4.6_Click Count,Q4.7,Q4.8_First Click,Q4.8_Last Click,Q4.8_Page Submit,Q4.8_Click Count,Q4.9,Q4.10_First Click,Q4.10_Last Click,Q4.10_Page Submit,Q4.10_Click Count,Q4.11,Q4.12_First Click,Q4.12_Last Click,Q4.12_Page Submit,Q4.12_Click Count,Q5.3,Q5.4_First Click,Q5.4_Last Click,Q5.4_Page Submit,Q5.4_Click Count,Q5.5,Q5.6_First Click,Q5.6_Last Click,Q5.6_Page Submit,Q5.6_Click Count,Q5.7,Q5.8_First Click,Q5.8_Last Click,Q5.8_Page Submit,Q5.8_Click Count,Q5.9,Q5.10_First Click,Q5.10_Last Click,Q5.10_Page Submit,Q5.10_Click Count,Q5.11,Q5.12_First Click,Q5.12_Last Click,Q5.12_Page Submit,Q5.12_Click Count,Q5.13,Q5.14_First Click,Q5.14_Last Click,Q5.14_Page Submit,Q5.14_Click Count,Q5.15,Q5.16_First Click,Q5.16_Last Click,Q5.16_Page Submit,Q5.16_Click Count,Q7.2_1,Q7.3,Q7.4,Q7.5,Q8.2_1,Q8.3,Q8.4,Q8.5,Q9.1,Q10.1,Q12.1,Q12.2,Q13.1,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8,Q13.9,Q13.10,Q13.11,Q13.12,Q13.13,Q13.14,Q14.2,Q14.3,Q14.3_3_TEXT,Q14.4,Q14.4_4_TEXT,Q14.5,id,DeviceIdentifier
2021-05-15 07:52:23,2021-05-15 08:16:54,IP Address,84.226.249.58,100,1470,True,2021-05-15 08:16:54,R_3CBNc4cgL0a5URw,,,,,46.191497802734375,6.1403045654296875,anonymous,FR,0,0,50.786,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Edge,90.0.818.56,Windows NT 10.0,1920x1080,V,V,I,10,6,30 mètres,38.947,38.947,55.972,1,"13,50 CHF",8.073,78.951,102.901,5,"0,50 CHF",64.818,64.818,73.97,1,15.- CHF par livre,6.292,30.184,34.713,2,234 saumons,5.461,44.798,48.937,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,(5),(5),(5),,,,,Non,Je me base en partie sur ma réflexion et en partie sur mon intuition,(3),Légèrement positifs (1),Plutôt d'accord,Tout à fait d'accord,"Ni d'accord, ni en désaccord",Tout à fait d'accord,D'accord,Plutôt en désaccord,Plutôt d'accord,Plutôt en désaccord,D'accord,Plutôt d'accord,D'accord,D'accord,Plutôt d'accord,Plutôt en désaccord,20,Une Femme,,Etudiant.e,,,11365,
2021-05-16 00:33:41,2021-05-16 00:39:05,IP Address,130.223.151.44,100,324,True,2021-05-16 00:39:06,R_ZpLSlpK0e84sMbD,,,,,46.5113983154296875,6.50439453125,anonymous,FR,0,0,2.901,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Firefox,88.0,Macintosh,2160x1350,J,R,O,20,4,30M,1.277,1.277,48.501,1,13.5 CHF,5.492,5.492,21.591,1,0.5 CHF,5.292,22.128,22.515,2,15,5.596,11.772,14.078,2,234,1.645,1.645,16.433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.04,(4),(4),(4),Non,Je me base en partie sur ma réflexion et en partie sur mon intuition,Très négatifs (6),Légèrement positifs (1),Plutôt en désaccord,Tout à fait d'accord,Plutôt en désaccord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Plutôt en désaccord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Tout à fait d'accord,D'accord,D'accord,20,Une Femme,,Etudiant.e,,"C'est pas moi qui fait les courses, donc techniquement, je n'aurai pas à acheter des ampoules ou du détergents (mais mes parents y font attention, comme j'ai répondu, et je ferai la même chose)",11032,
2021-05-17 01:55:20,2021-05-17 01:59:14,IP Address,129.194.76.177,100,234,True,2021-05-17 01:59:15,R_OeOKUSI2Ss6BHPP,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,0,0,5.89,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Chrome,90.0.4430.212,Windows NT 10.0,1504x1003,I,A,A,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,rien,1.525,18.975,20.689,3,peur,1.067,1.067,3.979,1,peur,0.901,0.901,18.496,1,tristesse,1.113,1.113,3.865,1,peur,1.039,1.039,5.133,1,paix,0.905,0.905,4.412,1,connexion,0.853,0.853,3.951,1,,,,,9.93,(6) Très probable,(6) Très susceptible,(6) Tout à fait d'accord,Non,Je décide très rapidement sur la base de mon intuition,(4),Pas de sentiments positifs à propos du réchauffement climatique (0),Tout à fait d'accord,"Ni d'accord, ni en désaccord",Plutôt d'accord,Tout à fait d'accord,Plutôt d'accord,Tout à fait d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",Plutôt en désaccord,Plutôt d'accord,D'accord,D'accord,Tout à fait d'accord,22,Un Homme,,Etudiant.e,,-,12712,
2021-05-17 06:09:39,2021-05-17 06:15:58,IP Address,188.154.63.160,100,379,True,2021-05-17 06:15:58,R_3R4ylN4HvFGXZ40,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,0,0,6.345,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Edge,90.0.818.62,Windows NT 10.0,1280x720,H,S,E,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,"Rien ",5.103,5.103,14.762,1,"avenir ",1.233,1.233,6.231,1,"bonheur famille ",1.107,40.594,42.919,3,"je me sens triste, incompétente ",1.637,1.637,13.211,1,"la peur mais en même temps enthousiasme ",0.941,0.941,5.546,1,"fierté ",0.888,22.008,25.907,2,"curieuse ",1.192,1.192,10.528,1,7.91,(3),(3),(3),,,,,Non,Je prends le temps de réfléchir avec précision,(3),(2),"Ni d'accord, ni en désaccord",D'accord,"Ni d'accord, ni en désaccord",Plutôt d'accord,"Ni d'accord, ni en désaccord",D'accord,"Ni d'accord, ni en désaccord",Plutôt en désaccord,"Ni d'accord, ni en désaccord",Plutôt en désaccord,Plutôt d'accord,Plutôt d'accord,Plutôt en désaccord,Plutôt en désaccord,22,Une Femme,,Etudiant.e,,,13303,
2021-05-17 07:07:00,2021-05-17 07:13:33,IP Address,213.44.139.82,100,393,True,2021-05-17 07:13:33,R_27mvfbyUE7sgzDj,,,,,45.9062957763671875,6.129302978515625,anonymous,FR,0,0,6.027,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Safari,14.0.3,Macintosh,1440x900,A,F,M,11,3,30,7.501,7.501,14.547,1,"13,5",16.013,16.013,18.485,1,1,36.302,36.302,40.518,1,15,1.132,1.132,15.297,1,234,14.539,14.539,16.557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15,(4),(1),(4),Non,Je me base en partie sur ma réflexion et en partie sur mon intuition,Légèrement négatifs (1),Légèrement positifs (1),Plutôt en désaccord,D'accord,En désaccord,Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",Plutôt d'accord,Plutôt en désaccord,Plutôt d'accord,Plutôt d'accord,Plutôt en désaccord,D'accord,20,Une Femme,,Etudiant.e,,,12490,
2021-05-17 07:18:59,2021-05-17 07:30:28,IP Address,178.196.210.235,100,688,True,2021-05-17 07:30:28,R_31QWle6JGmjigA4,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,37.784,37.784,42.384,1,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,No,Safari,14.0.3,Macintosh,1440x900,M,C,O,19,3,30,10.956,10.956,19.999,1,13.5,67.309,67.309,91.01,1,1,28.505,98.421,98.756,2,15,37.186,37.186,40.982,1,234,48.54,56.118,56.535,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,(5),(3),(5),,,,,Non,Je prends le temps de réfléchir avec précision,(5),Pas de sentiments positifs à propos du réchauffement climatique (0),"Ni d'accord, ni en désaccord",Tout à fait d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,D'accord,"Ni d'accord, ni en désaccord",Plutôt d'accord,Plutôt d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",19,Une Femme,,Etudiant.e,,,13498,
2021-05-17 11:27:35,2021-05-17 11:38:41,IP Address,85.3.246.0,100,666,True,2021-05-17 11:38:42,R_1jlUw2591ntBXu3,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,0,0,118.51,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,No,Edge,90.0.818.62,Windows NT 10.0,1368x912,B,N,L,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,"de l'indifférence ",4.47,4.47,18.915,1,"attendrie ",3.209,14.421,21.284,2,"bonheur ",2.63,2.63,24.839,1,"tristesse, sentiment d'injustice",1.955,1.955,70.608,1,"force, ensemble, solidarité ",3.404,3.404,11.622,1,"détente, calme ",1.454,1.454,19.196,1,"omniprésent, essentiel ",1.463,1.463,15.091,1,,,,,10.72,(6) Très probable,(3),(5),Oui,Je me base en partie sur ma réflexion et en partie sur mon intuition,(5),Pas de sentiments positifs à propos du réchauffement climatique (0),D'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,"Ni d'accord, ni en désaccord",Tout à fait d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt d'accord,Tout à fait d'accord,Plutôt d'accord,22,Une Femme,,Etudiant.e,,,13225,
2021-05-17 13:35:03,2021-05-17 13:47:10,IP Address,83.79.159.67,100,727,True,2021-05-17 13:47:10,R_2pSonnpn4Qgacik,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,0,0,14.33,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Safari,14.0,Macintosh,1440x900,M,A,Y,20,4,30,1.671,1.671,40.731,1,"13,50",1.805,1.805,32.159,1,1,17.074,38.476,39.32,2,15,21.356,21.356,24.145,1,234,2.049,95.449,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,(2),(2),(4),,,,,Oui,Je me base en partie sur ma réflexion et en partie sur mon intuition,(2),Pas de sentiments positifs à propos du réchauffement climatique (0),"Ni d'accord, ni en désaccord",D'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",D'accord,Plutôt en désaccord,Pas du tout d'accord,"Ni d'accord, ni en désaccord",Plutôt d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",26,Un Homme,,Etudiant.e,,non,13027,
2021-05-18 06:19:24,2021-05-18 06:27:21,IP Address,46.253.189.79,100,477,True,2021-05-18 06:27:22,R_24N4brMRc7YZ4K7,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,0,0,17.372,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,No,Opera,76.0.4017.123,Macintosh,1440x900,S,S,R,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,1.345,1.345,21.173,1,doute,2.94,2.94,10.878,1,engagement,0.863,0.863,26.274,1,tristesse,2.015,2.015,14.62,1,détermination,0.701,0.701,9.74,1,tristesse,0.581,0.581,8.594,1,curiosité,0.589,0.589,7.044,1,5,(5),(3),(4),,,,,Oui,Je me base en partie sur ma réflexion et en partie sur mon intuition,(4),(4),"Ni d'accord, ni en désaccord",D'accord,En désaccord,"Ni d'accord, ni en désaccord",En désaccord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",Plutôt en désaccord,Plutôt d'accord,Plutôt d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",24,Une Femme,,Etudiant.e,,,12133,
2021-05-19 04:38:16,2021-05-19 04:45:43,IP Address,129.194.74.184,100,446,True,2021-05-19 04:45:43,R_80qnLNXgBcZ508p,,,,,46.1945953369140625,6.100799560546875,anonymous,FR,2.51,9.713,12.644,7,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Safari,14.0.3,Macintosh,820x1180,D,B,E,26,4,35,16.282,26.412,27.145,4,13.5,24.742,30.14,30.957,2,"1 chf ",9.236,30.807,31.201,2,15,23.793,26.064,26.467,2,234,17.728,24.574,25.025,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,(6) Très probable,(6) Très susceptible,(6) Tout à fait d'accord,Non,Je décide très rapidement sur la base de mon intuition,Très négatifs (6),Pas de sentiments positifs à propos du réchauffement climatique (0),"Ni d'accord, ni en désaccord",Tout à fait d'accord,"Ni d'accord, ni en désaccord",D'accord,"Ni d'accord, ni en désaccord",Tout à fait d'accord,D'accord,Plutôt en désaccord,Tout à fait d'accord,"Ni d'accord, ni en désaccord",D'accord,D'accord,Plutôt d'accord,Plutôt d'accord,20,Une Femme,,Etudiant.e,,,12415,
2021-05-12 09:43:38,2021-05-12 09:43:56,IP Address,129.194.132.58,10,18,False,2021-05-19 09:43:57,R_1PShX88pWpVgYuQ,,,,,,,anonymous,FR,0,0,2.291,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13627,
2021-05-20 09:48:10,2021-05-20 09:54:39,IP Address,31.164.75.215,100,388,True,2021-05-20 09:54:39,R_1eLesv9GXnEN7aO,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,1.946,1.946,4.152,1,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Safari,14.0.3,Macintosh,834x1194,M,G,E,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,Rien,3.908,3.908,13.498,1,"L’avenir ",3.139,3.44,12.117,2,"Très important pour vivre la vie ensemble pour moi, mais pas pour tout le monde",2.237,2.237,25.534,1,"Problème à résoudre grâce aux idées innovantes ",1.392,1.392,14.084,1,"Changer le futur ",1.334,1.334,5.64,1,Repos,1.047,1.047,18.533,1,"Une des meilleures inventions ",2.316,2.316,47.371,1,5,(3),(5),(2),,,,,Non,Je prends le temps de réfléchir avec précision,(4),Pas de sentiments positifs à propos du réchauffement climatique (0),Plutôt en désaccord,Tout à fait d'accord,"Ni d'accord, ni en désaccord",Plutôt d'accord,Plutôt d'accord,Tout à fait d'accord,D'accord,Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Plutôt d'accord,"Ni d'accord, ni en désaccord",Tout à fait d'accord,21,Un Homme,,Etudiant.e,,,13510,
2021-05-20 13:19:58,2021-05-20 13:24:34,IP Address,92.137.173.112,100,275,True,2021-05-20 13:24:34,R_33qbqxHI7whiiCw,,,,,46.1963043212890625,6.2400054931640625,anonymous,FR,0,0,2.601,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Safari,14.0.3,Macintosh,1440x900,C,S,C,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,président,2.299,2.299,12.913,1,"avenir ",1.787,1.787,7.721,1,Bonheur et joie,1.498,1.498,5.334,1,faim,1.067,8.618,15.364,2,énergies renouvelables,1.253,1.253,6.287,1,repos,1.311,18.453,21.947,2,avenir,1.934,1.934,6.754,1,,,,,10,(6) Très probable,(6) Très susceptible,(6) Tout à fait d'accord,Non,Je me base en partie sur ma réflexion et en partie sur mon intuition,(5),(3),D'accord,Tout à fait d'accord,D'accord,Tout à fait d'accord,D'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,19,Une Femme,,Etudiant.e,,,13309,
2021-05-20 14:57:43,2021-05-20 15:03:21,IP Address,85.6.243.52,100,338,True,2021-05-20 15:03:21,R_2ffifplrUqWNHht,,,,,46.1952972412109375,6.1385040283203125,anonymous,FR,0.755,0.755,6.688,1,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Chrome,88.0.4324.192,Macintosh,1440x900,V,V,V,14,2,30,5.225,5.225,30.116,1,13.5,19.659,19.659,22.555,1,1,9.756,9.756,12.016,1,15,77.63,77.63,79.491,1,220,6.802,6.802,8.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,(2),(4),(3),,,,,Non,Je me base en partie sur ma réflexion et en partie sur mon intuition,Très négatifs (6),Pas de sentiments positifs à propos du réchauffement climatique (0),Plutôt en désaccord,Tout à fait d'accord,Plutôt d'accord,D'accord,Plutôt d'accord,Plutôt en désaccord,Plutôt d'accord,D'accord,D'accord,Tout à fait d'accord,Plutôt d'accord,D'accord,Tout à fait d'accord,Tout à fait d'accord,19,Une Femme,,Etudiant.e,,,12910,
2021-05-25 09:26:59,2021-05-25 09:34:02,IP Address,178.194.193.121,100,423,True,2021-05-25 09:34:02,R_cGB1wRcA3jxXavL,,,,,46.191497802734375,6.1403045654296875,anonymous,FR,0,0,10.994,0,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins scientifiques et à leur publication.,J’ai lu et j’accepte les conditions concernant la mise en lien des données collectées dans l’étude présente avec les données de précédentes ou futures études à des fins scientifiques.,J'ai lu et j'accepte les conditions concernant l'utilisation des données à des fins pédagogiques.,Yes,Safari,13.0.4,Macintosh,1280x800,A,L,E,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,joie,4.828,4.828,15.43,1,joie,2.926,18.154,22.645,2,joie,2.481,2.481,13.366,1,tristesse,2.631,2.631,40.16,1,colère,2.177,2.177,14.219,1,repos,5.368,5.368,40.232,1,amusement,1.985,1.985,16.537,1,,,,,6.9,(4),(3),(4),Oui,Je décide très rapidement sur la base de mon intuition,(5),Pas de sentiments positifs à propos du réchauffement climatique (0),Plutôt d'accord,Tout à fait d'accord,Plutôt d'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",Plutôt d'accord,"Ni d'accord, ni en désaccord",Plutôt en désaccord,Plutôt d'accord,D'accord,Plutôt d'accord,D'accord,"Ni d'accord, ni en désaccord","Ni d'accord, ni en désaccord",21,Une Femme,,Etudiant.e,,,11440,
